"","Date_réception_DPE","N°DPE","Code_postal_(BAN)","Etiquette_DPE","_score"
"10512","2023-07-21","2369E2465166V","69100","C",23.284618
"10513","2023-07-10","2369E2319394F","69100","C",23.284618
"10514","2023-08-25","2369E2820964J","69100","C",23.284618
"10515","2023-07-27","2369E2544134B","69100","E",23.284618
"10516","2023-07-21","2369E2465024J","69100","D",23.284618
"10517","2023-07-29","2369E2567731Q","69100","B",23.284618
"10518","2023-08-05","2369E2649581S","69100","D",23.284618
"10519","2023-07-29","2369E2567675M","69100","C",23.284618
"10520","2023-08-07","2369E2659985W","69100","G",23.284618
"10521","2023-07-27","2369E2544496Z","69100","E",23.284618
"10522","2023-08-23","2369E2793052V","69100","D",23.284618
"10523","2023-07-29","2369E2567713Y","69100","B",23.284618
"10524","2023-08-05","2369E2649554R","69100","D",23.284618
"10525","2023-07-25","2369E2505190F","69100","C",23.284618
"10526","2023-07-27","2369E2543897Y","69100","D",23.284618
"10527","2023-07-10","2369E2319464X","69100","C",23.284618
"10528","2023-07-11","2369E2338794J","69100","E",23.284618
"10529","2023-08-23","2369E2792028L","69100","E",23.284618
"10530","2023-07-06","2369E2276812L","69100","D",23.284618
"10531","2023-07-24","2369E2480866R","69100","D",23.284618
"10532","2023-08-05","2369E2649651K","69100","D",23.284618
"10533","2023-08-23","2369E2796644Z","69100","D",23.284618
"10534","2023-07-21","2369E2465074H","69100","D",23.284618
"10535","2023-07-27","2369E2549681K","69100","E",23.284618
"10536","2023-07-27","2369E2544096P","69100","E",23.284618
"10537","2023-07-27","2369E2543975Y","69100","E",23.284618
"10538","2023-07-27","2369E2542247M","69100","C",23.284618
"10539","2023-07-27","2369E2544251O","69100","D",23.284618
"10540","2023-08-05","2369E2649683Q","69100","D",23.284618
"10541","2023-07-13","2369E2380881C","69100","C",23.284618
"10542","2023-07-27","2369E2544237A","69100","D",23.284618
"10543","2023-07-29","2369E2567746F","69100","B",23.284618
"10544","2023-07-21","2369E2464868J","69100","D",23.284618
"10545","2023-07-27","2369E2544618R","69100","D",23.284618
"10546","2023-08-07","2369E2664693Y","69100","C",23.284618
"10547","2023-07-11","2369E2338603A","69100","F",23.284618
"10548","2023-07-26","2369E2529716N","69100","D",23.284618
"10549","2023-07-27","2369E2543763U","69100","E",23.284618
"10550","2023-07-30","2369E2573926X","69100","C",23.284618
"10551","2023-07-18","2369E2406211I","69100","D",23.284618
"10552","2023-07-26","2369E2529717O","69100","C",23.284618
"10553","2023-08-09","2369E2690828D","69100","E",23.284618
"10554","2023-07-27","2369E2542260Z","69100","C",23.284618
"10555","2023-08-05","2369E2649626L","69100","D",23.284618
"10556","2023-08-05","2369E2649559W","69100","D",23.284618
"10557","2023-07-19","2369E2430303Y","69100","C",23.284618
"10558","2023-08-08","2369E2678927K","69100","D",23.284618
"10559","2023-07-27","2369E2544032D","69100","D",23.284618
"10560","2023-07-24","2369E2484293M","69100","E",23.284618
"10561","2023-08-28","2369E2841417A","69100","D",23.284618
"10562","2023-08-05","2369E2649553Q","69100","D",23.284618
"10563","2023-08-05","2369E2649678L","69100","D",23.284618
"10564","2023-08-05","2369E2649692Z","69100","D",23.284618
"10565","2023-07-21","2369E2464079A","69100","E",23.284618
"10566","2023-07-24","2369E2478874B","69100","C",23.284618
"10567","2023-08-25","2369E2821089E","69100","C",23.284618
"10568","2023-08-18","2369E2755605O","69100","C",23.284618
"10569","2023-07-23","2369E2475168N","69100","E",23.284618
"10570","2023-08-29","2369E2861194R","69100","C",23.284618
"10571","2023-08-05","2369E2649672F","69100","D",23.284618
"10572","2023-08-05","2369E2649540D","69100","D",23.284618
"10573","2023-08-25","2369E2820996P","69100","C",23.284618
"10574","2023-07-21","2369E2465100H","69100","C",23.284618
"10575","2023-08-25","2369E2820993M","69100","C",23.284618
"10576","2023-07-04","2369E2254284Z","69100","C",23.284618
"10577","2023-07-19","2369E2422679S","69100","C",23.284618
"10578","2023-07-27","2369E2544165G","69100","D",23.284618
"10579","2023-07-29","2369E2567686X","69100","C",23.284618
"10580","2023-07-29","2369E2567729O","69100","B",23.284618
"10581","2023-08-05","2369E2649666Z","69100","D",23.284618
"10582","2023-07-17","2369E2392262V","69100","E",23.284618
"10583","2023-07-27","2369E2544282T","69100","E",23.284618
"10584","2023-07-29","2369E2567717C","69100","C",23.284618
"10585","2023-08-05","2369E2649549M","69100","D",23.284618
"10586","2023-07-10","2369E2317280X","69100","E",23.284618
"10587","2023-07-10","2369E2319430P","69100","C",23.284618
"10588","2023-07-29","2369E2570043O","69100","C",23.284618
"10589","2023-07-27","2369E2542241G","69100","C",23.284618
"10590","2023-08-30","2369E2870731M","69100","C",23.284618
"10591","2023-07-06","2369E2285783M","69100","D",23.284618
"10592","2023-07-03","2369E2236294B","69100","C",23.284618
"10593","2023-07-12","2369E2364821K","69100","C",23.284618
"10594","2023-07-27","2369E2542248N","69100","C",23.284618
"10595","2023-07-29","2369E2567747G","69100","C",23.284618
"10596","2023-08-29","2369E2851314R","69100","F",23.284618
"10597","2023-07-29","2369E2567732R","69100","B",23.284618
"10598","2023-08-04","2369E2638006N","69100","E",23.284618
"10599","2023-07-27","2369E2542798R","69100","C",23.284618
"10600","2023-07-09","2369E2312619Q","69100","C",23.284618
"10601","2023-07-10","2369E2325199M","69100","C",23.284618
"10602","2023-08-21","2369E2767526B","69100","D",23.284618
"10603","2023-07-21","2369E2464844L","69100","C",23.284618
"10604","2023-07-11","2369E2337229E","69100","C",23.284618
"10605","2023-07-25","2369E2510155E","69100","D",23.284618
"10606","2023-08-05","2369E2649627M","69100","D",23.284618
"10607","2023-07-27","2369E2545005O","69100","D",23.284618
"10608","2023-08-08","2369E2668279W","69100","D",23.284618
"10609","2023-07-28","2369E2553896N","69100","C",23.284618
"10610","2023-07-12","2369E2363584V","69100","C",23.284618
"10611","2023-08-25","2369E2819291A","69100","E",23.284618
"10612","2023-07-27","2369E2543995S","69100","D",23.284618
"10613","2023-07-27","2369E2543103K","69100","C",23.284618
"10614","2023-08-21","2369E2768792T","69100","D",23.284618
"10615","2023-07-17","2369E2397243K","69100","C",23.284618
"10616","2023-08-23","2369E2798635O","69100","D",23.284618
"10617","2023-07-21","2369E2464968F","69100","D",23.284618
"10618","2023-07-21","2369E2465011W","69100","D",23.284618
"10619","2023-08-22","2369E2782798L","69100","D",23.284618
"10620","2023-07-27","2369E2543040Z","69100","C",23.284618
"10621","2023-08-05","2369E2649629O","69100","D",23.284618
"10622","2023-07-27","2369E2544002Z","69100","D",23.284618
"10623","2023-07-27","2369E2544293E","69100","E",23.284618
"10624","2023-08-04","2369E2636877C","69100","C",23.284618
"10625","2023-08-25","2369E2818558V","69100","F",23.284618
"10626","2023-07-21","2369E2464895K","69100","D",23.284618
"10627","2023-07-27","2369E2542298L","69100","C",23.284618
"10628","2023-07-04","2369E2241973M","69100","C",23.284618
"10629","2023-07-27","2369E2544466V","69100","D",23.284618
"10630","2023-07-03","2369E2236689G","69100","C",23.284618
"10631","2023-08-08","2369E2669531A","69100","C",23.284618
"10632","2023-08-07","2369E2664640X","69100","C",23.284618
"10633","2023-07-27","2369E2543752J","69100","D",23.284618
"10634","2023-08-10","2369E2696731E","69100","C",23.284618
"10635","2023-07-27","2369E2542800T","69100","C",23.284618
"10636","2023-07-12","2369E2357150J","69100","E",23.284618
"10637","2023-07-13","2369E2371492Z","69100","E",23.284618
"10638","2023-07-22","2369E2470291Y","69100","C",23.284618
"10639","2023-07-10","2369E2319379Q","69100","D",23.284618
"10640","2023-08-05","2369E2649595G","69100","D",23.284618
"10641","2023-07-27","2369E2542978P","69100","C",23.284618
"10642","2023-08-25","2369E2821107W","69100","C",23.284618
"10643","2023-07-10","2369E2319445E","69100","C",23.284618
"10644","2023-08-25","2369E2821018L","69100","C",23.284618
"10645","2023-07-29","2369E2567724J","69100","B",23.284618
"10646","2023-08-24","2369E2812571O","69100","D",23.284618
"10647","2023-07-11","2369E2338512N","69100","F",23.284618
"10648","2023-07-21","2369E2465187Q","69100","D",23.284618
"10649","2023-08-04","2369E2636886L","69100","C",23.284618
"10650","2023-08-05","2369E2649576N","69100","D",23.284618
"10651","2023-07-29","2369E2567706R","69100","C",23.284618
"10652","2023-07-29","2369E2567695G","69100","C",23.284618
"10653","2023-07-14","2369E2381648P","69100","C",23.284618
"10654","2023-07-30","2369E2573931C","69100","C",23.284618
"10655","2023-08-10","2369E2696498F","69100","E",23.284618
"10656","2023-08-05","2369E2649550N","69100","D",23.284618
"10657","2023-07-19","2369E2423891I","69100","C",23.284618
"10658","2023-08-25","2369E2821098N","69100","C",23.284618
"10659","2023-07-29","2369E2567774H","69100","B",23.284618
"10660","2023-08-25","2369E2820971Q","69100","C",23.284618
"10661","2023-07-27","2369E2543799E","69100","D",23.284618
"10662","2023-07-27","2369E2542235A","69100","C",23.284618
"10663","2023-08-08","2369E2669105Q","69100","C",23.284618
"10664","2023-08-04","2369E2642643W","69100","C",23.284618
"10665","2023-07-24","2369E2482574J","69100","D",23.284618
"10666","2023-08-25","2369E2827095E","69100","E",23.284618
"10667","2023-07-03","2369E2237660P","69100","F",23.284618
"10668","2023-08-05","2369E2649594F","69100","D",23.284618
"10669","2023-07-24","2369E2492794L","69100","E",23.284618
"10670","2023-07-29","2369E2567710V","69100","C",23.284618
"10671","2023-08-14","2369E2726262Z","69100","F",23.284618
"10672","2023-08-02","2369E2615578X","69100","C",23.284618
"10673","2023-07-24","2369E2493329A","69100","C",23.284618
"10674","2023-07-05","2369E2267730D","69100","G",23.284618
"10675","2023-08-05","2369E2649522L","69100","D",23.284618
"10676","2023-07-27","2369E2542803W","69100","C",23.284618
"10677","2023-07-29","2369E2567755O","69100","C",23.284618
"10678","2023-07-10","2369E2328768T","69100","E",23.284618
"10679","2023-07-27","2369E2542828V","69100","C",23.284618
"10680","2023-07-21","2369E2464921K","69100","C",23.284618
"10681","2023-07-12","2369E2359136T","69100","E",23.284618
"10682","2023-08-05","2369E2649648H","69100","D",23.284618
"10683","2023-07-04","2369E2245306R","69100","D",23.284618
"10684","2023-08-01","2369E2602882P","69100","C",23.284618
"10685","2023-08-27","2369E2831082N","69100","E",23.284618
"10686","2023-08-09","2369E2680321A","69100","F",23.284618
"10687","2023-07-10","2369E2331817A","69100","D",23.284618
"10688","2023-07-27","2369E2544580F","69100","E",23.284618
"10689","2023-08-24","2369E2809555O","69100","C",23.284618
"10690","2023-07-27","2369E2542232X","69100","C",23.284618
"10691","2023-08-21","2369E2771251I","69100","E",23.284618
"10692","2023-08-05","2369E2649645E","69100","D",23.284618
"10693","2023-07-27","2369E2543613A","69100","E",23.284618
"10694","2023-08-05","2369E2652708Z","69100","D",23.284618
"10695","2023-07-29","2369E2567734T","69100","B",23.284618
"10696","2023-07-06","2369E2281699K","69100","D",23.284618
"10697","2023-07-27","2369E2543625M","69100","E",23.284618
"10698","2023-07-18","2369E2417102F","69100","C",23.284618
"10699","2023-07-27","2369E2544635I","69100","D",23.284618
"10700","2023-07-27","2369E2542809C","69100","B",23.284618
"10701","2023-07-27","2369E2545052J","69100","B",23.284618
"10702","2023-08-04","2369E2636890P","69100","C",23.284618
"10703","2023-07-11","2369E2338797M","69100","C",23.284618
"10704","2023-07-31","2369E2590781E","69100","E",23.284618
"10705","2023-08-18","2369E2756395Y","69100","C",23.284618
"10706","2023-07-04","2369E2247919E","69100","D",23.284618
"10707","2023-08-05","2369E2649649I","69100","D",23.284618
"10708","2023-07-30","2369E2573941M","69100","C",23.284618
"10709","2023-07-27","2369E2544517U","69100","E",23.284618
"10710","2023-07-21","2369E2465031Q","69100","C",23.284618
"10711","2023-07-27","2369E2542262B","69100","C",23.284618
"10712","2023-07-21","2369E2465091Y","69100","D",23.284618
"10713","2023-08-09","2369E2683681G","69100","E",23.284618
"10714","2023-08-04","2369E2636873Y","69100","C",23.284618
"10715","2023-08-05","2369E2649584V","69100","D",23.284618
"10716","2023-07-17","2369E2403243E","69100","D",23.284618
"10717","2023-07-30","2369E2573878B","69100","C",23.284618
"10718","2023-07-30","2369E2573894R","69100","B",23.284618
"10719","2023-07-03","2369E2236296D","69100","C",23.284618
"10720","2023-07-19","2369E2421855A","69100","C",23.284618
"10721","2023-07-21","2369E2464838F","69100","C",23.284618
"10722","2023-08-29","2369E2861782H","69100","E",23.284618
"10723","2023-07-11","2369E2332903U","69100","E",23.284618
"10724","2023-08-05","2369E2649669C","69100","D",23.284618
"10725","2023-08-05","2369E2649684R","69100","D",23.284618
"10726","2023-07-29","2369E2567741A","69100","B",23.284618
"10727","2023-07-03","2369E2229504X","69100","C",23.284618
"10728","2023-08-29","2369E2850105E","69100","C",23.284618
"10729","2023-07-20","2369E2450793A","69100","E",23.284618
"10730","2023-08-17","2369E2745737A","69100","C",23.284618
"10731","2023-08-05","2369E2649636V","69100","D",23.284618
"10732","2023-07-10","2369E2319439Y","69100","D",23.284618
"10733","2023-08-08","2369E2673923Y","69100","C",23.284618
"10734","2023-08-05","2369E2649671E","69100","D",23.284618
"10735","2023-07-27","2369E2542239E","69100","C",23.284618
"10736","2023-07-29","2369E2567709U","69100","B",23.284618
"10737","2023-07-10","2369E2319397I","69100","D",23.284618
"10738","2023-08-05","2369E2649660T","69100","D",23.284618
"10739","2023-07-27","2369E2544448D","69100","D",23.284618
"10740","2023-08-07","2369E2661103W","69100","C",23.284618
"10741","2023-07-11","2369E2343290H","69100","F",23.284618
"10742","2023-07-11","2369E2336095O","69100","C",23.284618
"10743","2023-07-29","2369E2567750J","69100","B",23.284618
"10744","2023-08-02","2369E2613021O","69100","D",23.284618
"10745","2023-07-27","2369E2543265Q","69100","C",23.284618
"10746","2023-07-29","2369E2567723I","69100","B",23.284618
"10747","2023-07-21","2369E2465205I","69100","C",23.284618
"10748","2023-08-05","2369E2649575M","69100","D",23.284618
"10749","2023-07-27","2369E2545403W","69100","C",23.284618
"10750","2023-07-27","2369E2543578R","69100","D",23.284618
"10751","2023-07-27","2369E2538158F","69100","D",23.284618
"10752","2023-07-27","2369E2542321I","69100","C",23.284618
"10753","2023-07-04","2369E2256472D","69100","C",23.284618
"10754","2023-08-08","2369E2671644H","69100","C",23.284618
"10755","2023-07-30","2369E2573957C","69100","C",23.284618
"10756","2023-07-10","2369E2319467A","69100","D",23.284618
"10757","2023-08-21","2369E2771155Q","69100","E",23.284618
"10758","2023-08-05","2369E2649577O","69100","D",23.284618
"10759","2023-08-18","2369E2759584P","69100","F",23.284618
"10760","2023-08-16","2369E2733573E","69100","D",23.284618
"10761","2023-07-29","2369E2567744D","69100","B",23.284618
"10762","2023-08-25","2369E2821060B","69100","C",23.284618
"10763","2023-07-30","2369E2573905C","69100","C",23.284618
"10764","2023-07-21","2369E2464898N","69100","D",23.284618
"10765","2023-07-27","2369E2543930F","69100","D",23.284618
"10766","2023-08-08","2369E2671634X","69100","C",23.284618
"10767","2023-07-26","2369E2530240R","69100","D",23.284618
"10768","2023-07-31","2369E2579776X","69100","D",23.284618
"10769","2023-08-22","2369E2786887S","69100","E",23.284618
"10770","2023-07-09","2369E2314130T","69100","E",23.284618
"10771","2023-08-29","2369E2851574R","69100","D",23.284618
"10772","2023-07-27","2369E2537180P","69100","D",23.284618
"10773","2023-07-27","2369E2543854H","69100","D",23.284618
"10774","2023-07-30","2369E2573920R","69100","C",23.284618
"10775","2023-07-07","2369E2300647E","69100","F",23.284618
"10776","2023-08-05","2369E2649632R","69100","D",23.284618
"10777","2023-07-27","2369E2542249O","69100","C",23.284618
"10778","2023-07-18","2369E2411905I","69100","F",23.284618
"10779","2023-07-15","2369E2384863G","69100","E",23.284618
"10780","2023-07-21","2369E2464900P","69100","D",23.284618
"10781","2023-07-10","2369E2319404P","69100","D",23.284618
"10782","2023-08-05","2369E2649624J","69100","D",23.284618
"10783","2023-08-26","2369E2830389W","69100","C",23.284618
"10784","2023-07-27","2369E2542810D","69100","C",23.284618
"10785","2023-08-25","2369E2821015I","69100","C",23.284618
"10786","2023-08-08","2369E2672894J","69100","G",23.284618
"10787","2023-07-27","2369E2543829I","69100","D",23.284618
"10788","2023-08-05","2369E2649596H","69100","D",23.284618
"10789","2023-07-19","2369E2422672L","69100","C",23.284618
"10790","2023-07-29","2369E2568176T","69100","C",23.284618
"10791","2023-08-16","2369E2738843W","69100","C",23.284618
"10792","2023-07-24","2369E2483114D","69100","C",23.284618
"10793","2023-07-29","2369E2567773G","69100","B",23.284618
"10794","2023-08-10","2369E2704426D","69100","D",23.284618
"10795","2023-08-25","2369E2820988H","69100","C",23.284618
"10796","2023-07-31","2369E2581269I","69100","D",23.284618
"10797","2023-08-08","2369E2671636Z","69100","C",23.284618
"10798","2023-07-27","2369E2543886N","69100","D",23.284618
"10799","2023-07-07","2369E2294746F","69100","D",23.284618
"10800","2023-07-27","2369E2542255U","69100","C",23.284618
"10801","2023-07-29","2369E2567692D","69100","B",23.284618
"10802","2023-08-05","2369E2649566D","69100","D",23.284618
"10803","2023-08-05","2369E2649578P","69100","D",23.284618
"10804","2023-07-10","2369E2319435U","69100","D",23.284618
"10805","2023-07-06","2369E2283138T","69100","C",23.284618
"10806","2023-07-24","2369E2483832T","69100","D",23.284618
"10807","2023-08-05","2369E2649699G","69100","D",23.284618
"10808","2023-07-10","2369E2319448H","69100","D",23.284618
"10809","2023-07-27","2369E2543781M","69100","D",23.284618
"10810","2023-08-08","2369E2678520T","69100","E",23.284618
"10811","2023-07-21","2369E2464902R","69100","D",23.284618
"10812","2023-08-08","2369E2678107W","69100","D",23.284618
"10813","2023-07-10","2369E2319469C","69100","D",23.284618
"10814","2023-07-21","2369E2465073G","69100","D",23.284618
"10815","2023-07-25","2369E2496079U","69100","E",23.284618
"10816","2023-07-21","2369E2465108P","69100","E",23.284618
"10817","2023-08-28","2369E2844182J","69100","D",23.284618
"10818","2023-07-29","2369E2567758R","69100","C",23.284618
"10819","2023-08-10","2369E2696817M","69100","C",23.284618
"10820","2023-08-05","2369E2649525O","69100","D",23.284618
"10821","2023-07-29","2369E2567673K","69100","C",23.284618
"10822","2023-07-27","2369E2542304R","69100","C",23.284618
"10823","2023-07-04","2369E2254816L","69100","D",23.284618
"10824","2023-07-27","2369E2545310H","69100","C",23.284618
"10825","2023-07-28","2369E2563892Z","69100","B",23.284618
"10826","2023-07-21","2369E2465056P","69100","D",23.284618
"10827","2023-07-21","2369E2465002N","69100","D",23.284618
"10828","2023-08-01","2369E2600478D","69100","E",23.284618
"10829","2023-08-02","2369E2616268L","69100","D",23.284618
"10830","2023-08-28","2369E2833157I","69100","C",23.284618
"10831","2023-07-10","2369E2319473G","69100","D",23.284618
"10832","2023-07-28","2369E2565854L","69100","E",23.284618
"10833","2023-08-05","2369E2649655O","69100","D",23.284618
"10834","2023-07-29","2369E2567765Y","69100","C",23.284618
"10835","2023-08-25","2369E2825552V","69100","C",23.284618
"10836","2023-07-27","2369E2545278B","69100","C",23.284618
"10837","2023-07-27","2369E2543004P","69100","C",23.284618
"10838","2023-07-11","2369E2346684V","69100","E",23.284618
"10839","2023-08-08","2369E2671640D","69100","C",23.284618
"10840","2023-07-27","2369E2545012V","69100","B",23.284618
"10841","2023-07-11","2369E2341589W","69100","C",23.284618
"10842","2023-08-24","2369E2803597K","69100","G",23.284618
"10843","2023-07-21","2369E2464964B","69100","C",23.284618
"10844","2023-08-05","2369E2649591C","69100","D",23.284618
"10845","2023-07-05","2369E2266149I","69100","G",23.284618
"10846","2023-08-25","2369E2821042J","69100","C",23.284618
"10847","2023-08-02","2369E2606750J","69100","E",23.284618
"10848","2023-07-29","2369E2567749I","69100","B",23.284618
"10849","2023-07-29","2369E2567679Q","69100","B",23.284618
"10850","2023-08-05","2369E2649574L","69100","D",23.284618
"10851","2023-07-19","2369E2422675O","69100","C",23.284618
"10852","2023-07-21","2369E2465116X","69100","D",23.284618
"10853","2023-08-05","2369E2649535Y","69100","D",23.284618
"10854","2023-07-27","2369E2542269I","69100","C",23.284618
"10855","2023-08-05","2369E2649544H","69100","D",23.284618
"10856","2023-07-25","2369E2511869C","69100","C",23.284618
"10857","2023-07-02","2369E2222713S","69100","C",23.284618
"10858","2023-08-05","2369E2649562Z","69100","D",23.284618
"10859","2023-07-29","2369E2567677O","69100","C",23.284618
"10860","2023-07-21","2369E2464962Z","69100","C",23.284618
"10861","2023-08-25","2369E2821119I","69100","C",23.284618
"10862","2023-07-27","2369E2543644F","69100","E",23.284618
"10863","2023-07-10","2369E2319452L","69100","D",23.284618
"10864","2023-08-25","2369E2821002V","69100","C",23.284618
"10865","2023-07-25","2369E2501927S","69100","C",23.284618
"10866","2023-07-27","2369E2544191G","69100","D",23.284618
"10867","2023-07-10","2369E2319384V","69100","C",23.284618
"10868","2023-07-04","2369E2256732D","69100","E",23.284618
"10869","2023-08-25","2369E2821050R","69100","C",23.284618
"10870","2023-08-05","2369E2649527Q","69100","D",23.284618
"10871","2023-07-27","2369E2544105Y","69100","E",23.284618
"10872","2023-08-25","2369E2821092H","69100","C",23.284618
"10873","2023-08-09","2369E2684843Y","69100","E",23.284618
"10874","2023-08-08","2369E2676532H","69100","C",23.284618
"10875","2023-08-29","2369E2851435I","69100","C",23.284618
"10876","2023-07-30","2369E2573872V","69100","C",23.284618
"10877","2023-07-29","2369E2567761U","69100","C",23.284618
"10878","2023-07-30","2369E2573886J","69100","C",23.284618
"10879","2023-07-10","2369E2330910D","69100","C",23.284618
"10880","2023-07-27","2369E2544064J","69100","E",23.284618
"10881","2023-07-04","2369E2254326P","69100","D",23.284618
"10882","2023-08-29","2369E2860736B","69100","D",23.284618
"10883","2023-08-05","2369E2649539C","69100","D",23.284618
"10884","2023-07-21","2369E2455290Z","69100","C",23.284618
"10885","2023-07-27","2369E2543962L","69100","D",23.284618
"10886","2023-08-24","2369E2802582J","69100","D",23.284618
"10887","2023-08-09","2369E2690164P","69100","C",23.284618
"10888","2023-07-27","2369E2545374T","69100","C",23.284618
"10889","2023-07-19","2369E2435199G","69100","C",23.284618
"10890","2023-07-27","2369E2544242F","69100","D",23.284618
"10891","2023-08-11","2369E2711285Y","69100","C",23.284618
"10892","2023-08-10","2369E2702297G","69100","C",23.284618
"10893","2023-07-10","2369E2319410V","69100","D",23.284618
"10894","2023-07-27","2369E2544533K","69100","E",23.284618
"10895","2023-07-29","2369E2567690B","69100","C",23.284618
"10896","2023-07-27","2369E2542818L","69100","B",23.284618
"10897","2023-07-12","2369E2358765M","69100","D",23.284618
"10898","2023-08-07","2369E2656988P","69100","F",23.284618
"10899","2023-08-05","2369E2649686T","69100","D",23.284618
"10900","2023-07-27","2369E2542324L","69100","C",23.284618
"10901","2023-07-19","2369E2422681U","69100","C",23.284618
"10902","2023-07-27","2369E2543768Z","69100","D",23.284618
"10903","2023-07-27","2369E2545539C","69100","C",23.284618
"10904","2023-08-05","2369E2649534X","69100","D",23.284618
"10905","2023-07-29","2369E2567777K","69100","C",23.284618
"10906","2023-08-26","2369E2829382D","69100","E",23.284618
"10907","2023-07-24","2369E2478074H","69100","E",23.284618
"10908","2023-08-05","2369E2649696D","69100","D",23.284618
"10909","2023-08-01","2369E2593277E","69100","E",23.284618
"10910","2023-08-05","2369E2649573K","69100","D",23.284618
"10911","2023-07-27","2369E2545566D","69100","C",23.284618
"10912","2023-08-05","2369E2649569G","69100","D",23.284618
"10913","2023-08-21","2369E2766835M","69100","D",23.284618
"10914","2023-08-05","2369E2649667A","69100","D",23.284618
"10915","2023-08-11","2369E2717221G","69100","C",23.284618
"10916","2023-08-02","2369E2615689E","69100","D",23.284618
"10917","2023-08-08","2369E2673334H","69100","D",23.284618
"10918","2023-07-27","2369E2544647U","69100","D",23.284618
"10919","2023-07-16","2369E2387542H","69100","D",23.284618
"10920","2023-07-10","2369E2319414Z","69100","D",23.284618
"10921","2023-08-16","2369E2734966T","69100","F",23.284618
"10922","2023-07-25","2369E2508001I","69100","D",23.284618
"10923","2023-08-03","2369E2624624V","69100","D",23.284618
"10924","2023-08-25","2369E2821024R","69100","C",23.284618
"10925","2023-07-30","2369E2573933E","69100","C",23.284618
"10926","2023-07-21","2369E2465127I","69100","D",23.284618
"10927","2023-08-25","2369E2821030X","69100","C",23.284618
"10928","2023-07-27","2369E2542257W","69100","C",23.284618
"10929","2023-08-05","2369E2649556T","69100","D",23.284618
"10930","2023-07-17","2369E2389899Y","69100","E",23.284618
"10931","2023-07-29","2369E2567772F","69100","B",23.284618
"10932","2023-07-21","2369E2465137S","69100","C",23.284618
"10933","2023-08-28","2369E2839078B","69100","E",23.284618
"10934","2023-07-27","2369E2544352L","69100","E",23.284618
"10935","2023-07-28","2369E2564033K","69100","B",23.284618
"10936","2023-08-23","2369E2800611O","69100","G",23.284618
"10937","2023-08-24","2369E2814039A","69100","C",23.284618
"10938","2023-07-28","2369E2563985O","69100","B",23.284618
"10939","2023-07-13","2369E2372102L","69100","E",23.284618
"10940","2023-07-31","2369E2585948H","69100","C",23.284618
"10941","2023-08-05","2369E2649532V","69100","D",23.284618
"10942","2023-07-27","2369E2542215G","69100","C",23.284618
"10943","2023-08-04","2369E2643793C","69100","C",23.284618
"10944","2023-07-19","2369E2422686Z","69100","C",23.284618
"10945","2023-07-03","2369E2240162V","69100","E",23.284618
"10946","2023-07-27","2369E2543207K","69100","C",23.284618
"10947","2023-07-19","2369E2422684X","69100","C",23.284618
"10948","2023-08-05","2369E2649687U","69100","D",23.284618
"10949","2023-08-25","2369E2821013G","69100","C",23.284618
"10950","2023-07-15","2369E2385127K","69100","E",23.284618
"10951","2023-08-25","2369E2821007A","69100","C",23.284618
"10952","2023-08-16","2369E2733367G","69100","D",23.284618
"10953","2023-07-27","2369E2543891S","69100","D",23.284618
"10954","2023-07-21","2369E2465110R","69100","E",23.284618
"10955","2023-07-27","2369E2544482L","69100","D",23.284618
"10956","2023-08-05","2369E2649680N","69100","D",23.284618
"10957","2023-08-07","2369E2665103S","69100","E",23.284618
"10958","2023-07-04","2369E2244013Y","69100","D",23.284618
"10959","2023-08-05","2369E2649601M","69100","D",23.284618
"10960","2023-07-19","2369E2434180B","69100","E",23.284618
"10961","2023-07-27","2369E2542817K","69100","B",23.284618
"10962","2023-07-21","2369E2464909Y","69100","C",23.284618
"10963","2023-07-10","2369E2319442B","69100","D",23.284618
"10964","2023-07-26","2369E2527448H","69100","D",23.284618
"10965","2023-08-05","2369E2649628N","69100","D",23.284618
"10966","2023-08-23","2369E2797201K","69100","D",23.284618
"10967","2023-08-05","2369E2649567E","69100","D",23.284618
"10968","2023-07-27","2369E2542302P","69100","C",23.284618
"10969","2023-07-27","2369E2543920V","69100","F",23.284618
"10970","2023-07-17","2369E2404046B","69100","C",23.284618
"10971","2023-08-05","2369E2649668B","69100","D",23.284618
"10972","2023-08-05","2369E2649653M","69100","D",23.284618
"10973","2023-07-28","2369E2563964T","69100","C",23.284618
"10974","2023-07-27","2369E2536566Z","69100","C",23.284618
"10975","2023-07-21","2369E2464869K","69100","D",23.284618
"10976","2023-07-27","2369E2542264D","69100","C",23.284618
"10977","2023-07-29","2369E2567682T","69100","C",23.284618
"10978","2023-07-27","2369E2546971E","69100","D",23.284618
"10979","2023-07-07","2369E2305153M","69100","E",23.284618
"10980","2023-08-25","2369E2825874F","69100","D",23.284618
"10981","2023-08-25","2369E2821064F","69100","C",23.284618
"10982","2023-07-04","2369E2256154X","69100","F",23.284618
"10983","2023-07-21","2369E2464906V","69100","D",23.284618
"10984","2023-07-18","2369E2413145A","69100","E",23.284618
"10985","2023-08-04","2369E2635793K","69100","E",23.284618
"10986","2023-07-21","2369E2465216T","69100","D",23.284618
"10987","2023-08-30","2369E2864355G","69100","E",23.284618
"10988","2023-08-05","2369E2649592D","69100","D",23.284618
"10989","2023-07-27","2369E2543333G","69100","C",23.284618
"10990","2023-08-28","2369E2838612D","69100","D",23.284618
